material_id,pretty_formula,formula_anonymous
mp-1180517,MgSO9,ABC9
mp-1180525,Mn(PO4)2,AB2C8
mp-1180527,Mn(NO5)2,AB2C10
mp-1180567,Mg(NO6)2,AB2C12
mp-1180875,Mn(N3O8)2,AB6C16
mp-1185614,MgUO3,ABC3
mp-1185623,MgURu2,ABC2
mp-1185624,MgZrNi2,ABC2
mp-1185778,Mg2Si2O5,A2B2C5
mp-1185892,MgMnPd2,ABC2
mp-1185896,MgMoO3,ABC3
mp-1185943,MgRu2W,ABC2
mp-1185958,MgScPt2,ABC2
mp-1186015,MnZnPt2,ABC2
mp-1186328,NdSmMg2,ABC2
mp-1186472,Pm2MgRu,ABC2
mp-1186626,PmPrMg2,ABC2
mp-1186654,PmTmMg2,ABC2
mp-1186761,Ta2MnRe,ABC2
mp-1186884,RbMgO3,ABC3
mp-1187456,ThMgRh2,ABC2
mp-1187617,YbNdMg2,ABC2
mp-1187721,Y2MgTl,ABC2
mp-1187897,Yb2MgTl,ABC2
mp-1189932,Mn(NbSe2)3,AB3C6
mp-1192094,Mn3ZnO7,AB3C7
mp-1192848,U8MnS17,AB8C17
mp-1193101,SrMnO3,ABC3
mp-1193575,Mn(NbSe2)4,AB4C8
mp-1193594,Mn2P12W,AB2C12
mp-1193782,Mn5VO8,AB5C8
mp-1193906,Mg3Si2O9,A2B3C9
mp-1197378,Mn2(SeO4)3,A2B3C12
mp-1197696,MgPO4,ABC4
mp-1198388,Y2Mn3Si5,A2B3C5
mp-11987,SmMgTl,ABC
mp-1199914,MnSeO3,ABC3
mp-1200145,Mg7(SiO3)8,A7B8C24
mp-1201747,Mg3(SO5)2,A2B3C10
mp-1202596,MnSO6,ABC6
mp-1203901,SrMn2O11,AB2C11
mp-1204778,Yb2Mn3Si5,A2B3C5
mp-1205496,Y2MgSi2,AB2C2
mp-1206247,Sm2MgNi2,AB2C2
mp-1206554,Tb2MgNi2,AB2C2
mp-1206643,NdMgTl,ABC
mp-1207144,Sm2MgPd2,AB2C2
mp-1207203,MnSiP2,ABC2
mp-1207825,Y4MgNi,ABC4
mp-1208338,TiMnSn4,ABC4
mp-1208372,Tb9Mg5Ni4,A4B5C9
mp-1208478,Tb4MgRh,ABC4
mp-1209009,Sc2Mn3Si,AB2C3
mp-1209408,Sm23Mg4Pt7,A4B7C23
mp-1210030,Nd4MgRh,ABC4
mp-1210038,Nd4MgNi,ABC4
mp-1210129,NdMn7O12,AB7C12
mp-1210585,Mg(ZnSb)2,AB2C2
mp-1210626,Mn4NO8,AB4C8
mp-1210633,Mg3(SiO3)4,A3B4C12
mp-1210657,Mg(MnSn)6,AB6C6
mp-1210674,Mg3SiO6,AB3C6
mp-1210834,Mg7(SiO3)8,A7B8C24
mp-1211278,MgSO8,ABC8
mp-1211753,Mn(SO6)2,AB2C12
mp-1215837,Yb7Mg3Si8,A3B7C8
mp-1216082,Y2MnS4,AB2C4
mp-1216318,Y3Th3Mn23,A3B3C23
mp-1216728,TiMnSb,ABC
mp-1218374,Sr3MgO4,AB3C4
mp-1219710,PrYMg2,ABC2
mp-1219805,PrMnNi4,ABC4
mp-1220060,Pr3Tm3Mn23,A3B3C23
mp-1221335,Na2Mn3Te4,A2B3C4
mp-1221361,Mn5SnO8,AB5C8
mp-1221510,MnZn4Se5,AB4C5
mp-1221515,MnZn4Se5,AB4C5
mp-1221540,Mn2SeS,ABC2
mp-1221555,MnVP2,ABC2
mp-1221566,MnNi2Sb,ABC2
mp-1221623,MnSi2Pd3,AB2C3
mp-1221657,Mn5V4O12,A4B5C12
mp-1221701,MnVS2,ABC2
mp-1221776,Mn3Ni4Sb,AB3C4
mp-1221815,Mn3SiW2,AB2C3
mp-1221867,Mn2NiO3,AB2C3
mp-1221905,MgZnO2,ABC2
mp-1221916,Mn3V2O8,A2B3C8
mp-1221935,Mn(VSi3)2,AB2C6
mp-1221958,MgZn3O4,AB3C4
mp-1221971,MgZn3S4,AB3C4
mp-1221972,MgSiO4,ABC4
mp-1221976,MgMn3Te4,AB3C4
mp-1222035,MgU2O6,AB2C6
mp-1222107,MgV3O8,AB3C8
mp-1222116,Mg4SiSn,ABC4
mp-1222121,Mg7(SiO4)4,A4B7C16
mp-1222123,Mg2ZnO3,AB2C3
mp-1222152,Mg2ZnSb2,AB2C2
mp-1222177,Nd18Mn49Ni20,A18B20C49
mp-1222588,Mg8Ni3Pd,AB3C8
mp-1232030,Y2MgS4,AB2C4
mp-1232048,Nd2MgSe4,AB2C4
mp-1232049,Nd2MgSe4,AB2C4
mp-1232055,Nd2MgSe4,AB2C4
mp-1232068,Nd2MgS4,AB2C4
mp-1232102,Tb2MgS4,AB2C4
mp-1232137,Pr2MgS4,AB2C4
mp-1232150,MgScSe3,ABC3
mp-1232159,Mg(ScSe2)2,AB2C4
mp-1232171,MgScSe3,ABC3
mp-1232225,Yb2MgSe4,AB2C4
mp-1232279,Tm2MgS4,AB2C4
mp-1233601,MgNi9O13,AB9C13
mp-1244530,MgTi2O5,AB2C5
mp-1244761,MgV4O9,AB4C9
mp-1245427,Mn3Ni8N9,A3B8C9
mp-1245448,Mn2NbN3,AB2C3
mp-1245483,Mn(NiN)3,AB3C3
mp-1245489,MnPtN2,ABC2
mp-1245496,Mg3MoN4,AB3C4
mp-1245558,NaMnN,ABC
mp-1245716,MgReN2,ABC2
mp-1245719,MgMnN2,ABC2
mp-1245741,Ti(MnN)4,AB4C4
mp-1245829,Mg(Mn5N4)2,AB8C10
mp-1246005,MnOsN2,ABC2
mp-1246202,Mg5(SiN3)2,A2B5C6
mp-1246222,Mn3Si6N11,A3B6C11
mp-1246234,Mg3(VN2)2,A2B3C4
mp-1246259,SrMn7N10,AB7C10
mp-1246296,Mg2Si5N8,A2B5C8
mp-1246419,MnVN2,ABC2
mp-1246522,Mg4MnN4,AB4C4
mp-1246569,Mg2RuN3,AB2C3
mp-1246657,Sr4MnN4,AB4C4
mp-1246690,Sr5(MnN3)2,A2B5C6
mp-1246773,Mg5ZnN4,AB4C5
mp-1246812,Sr2MgN2,AB2C2
mp-1246911,MnPbN2,ABC2
mp-1246913,Mn(PbN)2,AB2C2
mp-1246916,MgNi5N4,AB4C5
mp-1246972,Sr32Mn32O79,A32B32C79
mp-1247073,Mg(WS2)2,AB2C4
mp-1247209,Ta3MnN6,AB3C6
mp-1247240,MnRuN2,ABC2
mp-1247521,Mg5NiN4,AB4C5
mp-1247557,Mg2NbN3,AB2C3
mp-1256030,MgSiO3,ABC3
mp-12696,YMgPd,ABC
mp-1275623,Mg2V3O8,A2B3C8
mp-1284338,Mn7PbO12,AB7C12
mp-1290752,YMn2O4,AB2C4
mp-1301572,MgMn2O4,AB2C4
mp-1311921,MnTlO3,ABC3
mp-1317143,NaMn2O4,AB2C4
mp-1319349,Mg(NiO2)2,AB2C4
mp-13436,PrMgNi4,ABC4
mp-14780,Na6MnSe4,AB4C6
mp-1542250,Mg(MoO2)2,AB2C4
mp-1568377,MgMn4O6,AB4C6
mp-15779,Mg2SiNi3,AB2C3
mp-1662145,Mg2V3O8,A2B3C8
mp-16994,MnTe2O5,AB2C5
mp-17481,Mg4Ta2O9,A2B4C9
mp-17867,Mn2NbP12,AB2C12
mp-17893,Mn4Nb2Si5,A2B4C5
mp-17901,MnSe2O5,AB2C5
mp-18059,ZrMnSi2,ABC2
mp-18607,Mn2Te3O8,A2B3C8
mp-18971,Mn(PtO2)3,AB3C6
mp-19003,MgV2O5,AB2C5
mp-19047,MgMoO4,ABC4
mp-19070,Sr3Mn2O7,A2B3C7
mp-19080,Na2Mn3O7,A2B3C7
mp-19158,Mn3WO6,AB3C6
mp-19173,UMnO4,ABC4
mp-19358,SmMn2O5,AB2C5
mp-19385,YMnO3,ABC3
mp-19442,Mn(Ni3O4)2,AB6C8
mp-20147,ZrMnP,ABC
mp-20213,Yb2MnS4,AB2C4
mp-20227,NaMnP,ABC
mp-20597,TbMnSi,ABC
mp-21186,Mn3RhN,ABC3
mp-21418,MnSnPt,ABC
mp-21643,UMn5P3,AB3C5
mp-21823,Mn(PbO2)2,AB2C4
mp-22055,TbMnO3,ABC3
mp-22227,ZrMnSi,ABC
mp-22792,MnTePd,ABC
mp-25972,MnPO4,ABC4
mp-26284,MnPO4,ABC4
mp-26394,Mn4(PO4)3,A3B4C12
mp-26632,MnP2O7,AB2C7
mp-29026,MnWN2,ABC2
mp-30324,Mg5(Si8Pt5)2,A5B10C16
mp-30773,MgNi2Sb,ABC2
mp-31908,Mn3Nb6O11,A3B6C11
mp-31954,Mn5(P3O11)2,A5B6C22
mp-31998,Mn(PO3)4,AB4C12
mp-3224,Mn7SiO12,AB7C12
mp-3319,Mg(RhO2)2,AB2C4
mp-34022,Mg2SnO4,AB2C4
mp-34844,Mn2SbTe,ABC2
mp-3653,Mg(SbO3)2,AB2C6
mp-37961,MgV3O8,AB3C8
mp-38816,Mg(TiS2)4,AB4C8
mp-39105,MgTa2N3,AB2C3
mp-4836,Yb(MnSb)2,AB2C2
mp-504351,Mn(PO3)3,AB3C9
mp-504503,Mn2Mo3O8,A2B3C8
mp-504510,MgV2O6,AB2C6
mp-505209,Rb2MnO4,AB2C4
mp-505365,Mg3Nb6O11,A3B6C11
mp-5392,Mg2SiO4,AB2C4
mp-540763,TiMn2O4,AB2C4
mp-541825,MnV2O6,AB2C6
mp-542139,Mn(PO3)2,AB2C6
mp-545348,MgVO3,ABC3
mp-553971,Rb3MnO3,AB3C3
mp-554137,MgSiO3,ABC3
mp-554474,Sr7Mn4O13,A4B7C13
mp-556925,TiMnO3,ABC3
mp-560670,MgSeO4,ABC4
mp-566512,Mn7SiO12,AB7C12
mp-567532,Sr8(MnN3)3,A3B8C9
mp-5677,Tb(MnSi)2,AB2C2
mp-569384,PrMgSi2,ABC2
mp-570457,Mg6Si7Ni16,A6B7C16
mp-570800,U2MnN3,AB2C3
mp-571163,MnSbRh2,ABC2
mp-5802,Mn5(SiO4)3,A3B5C12
mp-583252,Mn7(PbO5)3,A3B7C15
mp-585266,MnP2O7,AB2C7
mp-585388,Mn4(PO4)3,A3B4C12
mp-5945,MnSiO3,ABC3
mp-605873,Pr4MgRu,ABC4
mp-631358,SrTa2Mn,ABC2
mp-642216,MgSiO3,ABC3
mp-647680,MnSiO3,ABC3
mp-673808,Mg2SiO4,AB2C4
mp-675433,Mn2SbTe,ABC2
mp-675435,MgMo3Se4,AB3C4
mp-686040,MgU2O6,AB2C6
mp-690508,Ta2Mn4O9,A2B4C9
mp-690543,Mn2NiO4,AB2C4
mp-691106,MnSnO3,ABC3
mp-694547,MnPO4,ABC4
mp-694554,Mn3(P2O7)2,A3B4C14
mp-697794,Mn2P3O10,A2B3C10
mp-704504,YbMn2O5,AB2C5
mp-705743,Ta2MnO6,AB2C6
mp-706269,MgNb5O9,AB5C9
mp-7070,Mn3PtN,ABC3
mp-743867,TiMnO3,ABC3
mp-752452,Mg3Te4O11,A3B4C11
mp-752562,MnNiO2,ABC2
mp-753315,Mg3ZnO4,AB3C4
mp-753736,Ta2MnO6,AB2C6
mp-753884,Mn(PO4)2,AB2C8
mp-754298,MnV2O4,AB2C4
mp-754513,ZrMnO3,ABC3
mp-754809,MnNbO4,ABC4
mp-755160,NaMnO2,ABC2
mp-755412,MnSbO4,ABC4
mp-755527,MnSbO4,ABC4
mp-755984,Na3MnO3,AB3C3
mp-756087,MnV3O8,AB3C8
mp-756372,Rb2MgO2,AB2C2
mp-756668,MnPO4,ABC4
mp-756808,TiMn3O8,AB3C8
mp-758431,Rb3Mn16O32,A3B16C32
mp-759796,Mg5Ti13O30,A5B13C30
mp-760866,Na5Mn11O24,A5B11C24
mp-761074,Na7Mn10O24,A7B10C24
mp-761085,Na9Mn21O40,A9B21C40
mp-763259,Mn3(PO4)2,A2B3C8
mp-763546,Mn(SbO3)2,AB2C6
mp-763790,Mn(PO3)3,AB3C9
mp-764245,Mg7Mn5O12,A5B7C12
mp-764328,Na5Mn7O16,A5B7C16
mp-766100,MgTi11O20,AB11C20
mp-766437,MgTi5O10,AB5C10
mp-766558,NaMn3O6,AB3C6
mp-767145,Mg8V5O16,A5B8C16
mp-767308,Mn21Sn9O40,A9B21C40
mp-768444,MnPO4,ABC4
mp-768489,Mg3WO6,AB3C6
mp-768770,Mg(ReO4)2,AB2C8
mp-768893,Mg2(TeO3)3,A2B3C9
mp-769077,Mg2Te3O8,A2B3C8
mp-769347,MgSO3,ABC3
mp-770496,Mg2Mn3O7,A2B3C7
mp-770499,Mn4P2O9,A2B4C9
mp-770531,MnP2O7,AB2C7
mp-770542,MnP2O7,AB2C7
mp-770555,MnPO4,ABC4
mp-770618,MgMnO3,ABC3
mp-770690,Mn3TeO6,AB3C6
mp-770870,MnTlO3,ABC3
mp-771315,Mn3VO8,AB3C8
mp-771388,MnP2O7,AB2C7
mp-771843,Mn3(PO4)2,A2B3C8
mp-771905,Mn(PO3)3,AB3C9
mp-772322,Mn3(P2O7)2,A3B4C14
mp-773517,ScMn2O5,AB2C5
mp-774302,TiMn3O8,AB3C8
mp-774390,Mn3SbO8,AB3C8
mp-774792,Na2MnO2,AB2C2
mp-778256,Rb2MgO2,AB2C2
mp-778822,Mn2(SO4)3,A2B3C12
mp-780612,Na5Mn2O8,A2B5C8
mp-8272,Yb2MgS4,AB2C4
mp-849461,Na3MnO3,AB3C3
mp-849767,Mn3SnO8,AB3C8
mp-862964,PmSmMg2,ABC2
mp-863704,Pm2MgTl,ABC2
mp-864761,Ta2MnOs,ABC2
mp-864903,MgTaRu2,ABC2
mp-864910,MgZrRh2,ABC2
mp-864971,MnSnRu2,ABC2
mp-864975,Mg2PdPt,ABC2
mp-865107,NaMgPb2,ABC2
mp-865230,TmMgRh2,ABC2
mp-865433,Y2MgRu,ABC2
mp-865449,Tm2MgTc,ABC2
mp-865625,Na2MgSn,ABC2
mp-865813,YbMgTl2,ABC2
mp-866071,MgTaOs2,ABC2
mp-866081,MgSc2Os,ABC2
mp-867240,SmMgRh2,ABC2
mp-867871,SmMgZn2,ABC2
mp-8695,MnPSe3,ABC3
mp-962061,YMgTl,ABC
mp-962075,SrMgSn,ABC
mp-971647,NaMnO2,ABC2
mp-973261,Mg2SnO4,AB2C4
mp-975346,RbMnO3,ABC3
mp-977463,MgMnRh2,ABC2
mp-977571,MgRh2Pb,ABC2
mp-977575,MgSbRu2,ABC2
mp-978528,SmMg2Sc,ABC2
mp-978995,TmMnRh2,ABC2
mp-999201,Sc2MnSi,ABC2
mp-999558,Mn2SiNi,ABC2
mvc-10006,Mg(NiO2)2,AB2C4
mvc-10190,MgMn2O4,AB2C4
mvc-10308,Mg(MoO2)2,AB2C4
mvc-10730,MgW4O9,AB4C9
mvc-11138,MgTi2O4,AB2C4
mvc-11190,Mg(NiS2)2,AB2C4
mvc-11269,Mg(NiS2)4,AB4C8
mvc-11272,Mg(MnS2)4,AB4C8
mvc-11476,Mg(VS2)4,AB4C8
mvc-11655,MgMn4O8,AB4C8
mvc-11960,MgV2O5,AB2C5
mvc-12038,Mn4(SiO3)5,A4B5C15
mvc-12183,Mg(NiO2)2,AB2C4
mvc-12563,Mn2ZnO4,AB2C4
mvc-12621,MnZnO2,ABC2
mvc-12662,MgMnO2,ABC2
mvc-12771,MgV2O6,AB2C6
mvc-12846,MgV4O8,AB4C8
mvc-133,MgSnO2,ABC2
mvc-13438,Mg2NiN2,AB2C2
mvc-13535,MgMo3O8,AB3C8
mvc-13664,Mn(ZnN)2,AB2C2
mvc-13666,MgSnO2,ABC2
mvc-13757,Mg(SnN)2,AB2C2
mvc-14293,Mg2Ti3O8,A2B3C8
mvc-15580,MgWO2,ABC2
mvc-15602,MgSbO3,ABC3
mvc-15644,MgMoO3,ABC3
mvc-15728,Mn2ZnN2,AB2C2
mvc-1621,Mg(SbO3)2,AB2C6
mvc-1623,MgTa2O6,AB2C6
mvc-16625,Mg(TiS2)2,AB2C4
mvc-16768,Mg(TiS2)2,AB2C4
mvc-2103,Mg(MoO3)2,AB2C6
mvc-2171,Mg(WO3)2,AB2C6
mvc-22,Mg(MnS2)2,AB2C4
mvc-2275,Mn9Zn2O13,A2B9C13
mvc-2446,MgSnO2,ABC2
mvc-2450,Mg2W9O13,A2B9C13
mvc-2614,MgMnO2,ABC2
mvc-2834,Mg(SnO2)4,AB4C8
mvc-2838,MgVO2,ABC2
mvc-3235,MgMo3O8,AB3C8
mvc-3346,MgTiO2,ABC2
mvc-3947,Mg2Mn2O5,A2B2C5
mvc-3952,Mg2Ni2O5,A2B2C5
mvc-4623,MgSb2O5,AB2C5
mvc-5026,MgWO3,ABC3
mvc-5228,MgMn2O4,AB2C4
mvc-5982,Mg(WO2)2,AB2C4
mvc-5993,Mg(SnO2)2,AB2C4
mvc-6057,Mn2ZnO4,AB2C4
mvc-6075,Mg(SbO2)2,AB2C4
mvc-6124,Mg(MoO2)2,AB2C4
mvc-6370,Mg(SnO2)2,AB2C4
mvc-6372,Mg(WO2)2,AB2C4
mvc-6404,Mn2ZnO4,AB2C4
mvc-6495,Mg(SbO2)2,AB2C4
mvc-6770,Mg(WO2)2,AB2C4
mvc-6826,Mg(SnO2)2,AB2C4
mvc-6916,MgMn2O4,AB2C4
mvc-6921,MgMn2O4,AB2C4
mvc-6963,Mg(NiO2)2,AB2C4
mvc-7303,Mg(SnO2)2,AB2C4
mvc-7780,Mg(WO2)2,AB2C4
mvc-7943,Mg2Mn3O8,A2B3C8
mvc-7958,Mg2Ni3O8,A2B3C8
mvc-8003,Mn3Zn2O8,A2B3C8
mvc-843,Mg(Ni2O3)2,AB4C6
mvc-9736,MgTi2O4,AB2C4
mvc-9981,Mn2ZnO4,AB2C4
mp-1003635,NaMn16O32,AB16C32
mp-1003736,NaMn2O4,AB2C4
mp-1003766,NaMn2O4,AB2C4
mp-1004376,NaMn2O4,AB2C4
mp-1014005,Mn2SiRh,ABC2
mp-1016119,NaMnO2,ABC2
mp-1016932,MnZnO3,ABC3
mp-1019102,SmMnSi,ABC
mp-10198,Mn3PdN,ABC3
mp-10232,NaMnSe2,ABC2
mp-1025312,Mn(NbS2)2,AB2C4
mp-1029878,SrMnN2,ABC2
mp-10412,Mn(SbS2)2,AB2C4
mp-1062306,MnSiNi,ABC
mp-1078797,SmMnSi2,ABC2
mp-1079721,SrMnSb2,ABC2
mp-1080210,NaMn3O6,AB3C6
mp-1093538,MnV2Re,ABC2
mp-1093558,ZrMnRh2,ABC2
mp-1093724,MnSiOs2,ABC2
mp-1093808,Ta2MnV,ABC2
mp-1093872,Mn2SiW,ABC2
mp-1094016,YbMnSb2,ABC2
mp-1094147,Na4Mn9O18,A4B9C18
mp-1095740,MnNb2Re,ABC2
mp-1095878,MnZn2Pt,ABC2
mp-1096096,Mn2NbV,ABC2
mp-1096349,MnTlPd2,ABC2
mp-1096487,MnTc2W,ABC2
mp-1096728,MnTc2Mo,ABC2
mp-1096819,Sr2Mn2O5,A2B2C5
mp-1097184,TaMn2V,ABC2
mp-1097252,MnTc2Sb,ABC2
mp-1097451,ScMnPt2,ABC2
mp-1097559,TaMn2Nb,ABC2
mp-1097608,Ti2MnTc,ABC2
mp-1097614,Ti2MnMo,ABC2
mp-1097620,TaMn2Si,ABC2
mp-1097644,Mn2MoRh,ABC2
mp-1097910,NaMn8O16,AB8C16
mp-1100884,Y6Mn11S20,A6B11C20
mp-1101491,Mn2(PO3)5,A2B5C15
mp-1103546,Mn2ZnSe4,AB2C4
mp-1104014,Mn2ZnTe4,AB2C4
mp-1104709,Sm(MnSn)6,AB6C6
mp-1105343,SrMn7O12,AB7C12
mp-1105570,TaMnSi,ABC
mp-1176326,Na5MnO5,AB5C5
mp-1176413,MnWO4,ABC4
mp-1176463,Mn3NbO8,AB3C8
mp-11778,ThMnSe3,ABC3
mp-1180172,MnSiO3,ABC3
mp-1180377,Mn7(PO8)2,A2B7C16
mp-1180531,Mn2NiO4,AB2C4
mp-1180962,Mn8Si6O25,A6B8C25
mp-1181034,Mn9(Si2O9)2,A4B9C18
mp-1181135,Mn7SiO12,AB7C12
mp-1185926,Mn2PdPt,ABC2
mp-1186001,MnZnPd2,ABC2
mp-1186005,MnZnNi2,ABC2
mp-1186006,MnV2Ru,ABC2
mp-1187433,Ti2MnTc,ABC2
mp-1188022,ZrMnRh2,ABC2
mp-1189476,NdMnO3,ABC3
mp-1190589,Tm2Mn12P7,A2B7C12
mp-1191320,MnSeO4,ABC4
mp-1191843,Yb2Mn12P7,A2B7C12
mp-1192064,Th2Mn12P7,A2B7C12
mp-1192341,Pr4MnS7,AB4C7
mp-1193625,Mn3ZnO10,AB3C10
mp-1193946,Mn(NbS2)2,AB2C4
mp-1194031,Pr4MnSb9,AB4C9
mp-1194359,U8MnSe17,AB8C17
mp-1196264,Zr2Mn4P3,A2B3C4
mp-1196651,Rb8Mn5O10,A5B8C10
mp-1196809,Pr(MnSn)6,AB6C6
mp-1197400,Mn7(PbO5)3,A3B7C15
mp-1198822,MnSO6,ABC6
mp-1198989,Mn5(SiO5)2,A2B5C10
mp-1199449,Mn9(PbO5)4,A4B9C20
mp-1202364,MnSeO3,ABC3
mp-1203802,Mn3(PO7)2,A2B3C14
mp-1204446,Mn(N3O8)2,AB6C16
mp-1205070,ScMnSi2,ABC2
mp-1205238,Mn2PO5,AB2C5
mp-1206331,MnPPd,ABC
mp-1206364,Mn2NiSb,ABC2
mp-1206500,Sc6MnTe2,AB2C6
mp-1206854,TiMnP,ABC
mp-1207725,TmMn2O5,AB2C5
mp-1207954,U2Mn3Si,AB2C3
mp-1208432,Ta3MnS6,AB3C6
mp-1208589,TaMnO4,ABC4
mp-1208681,SrMnSb2,ABC2
mp-1210435,Na2MnP2,AB2C2
mp-1210504,Na3MnO4,AB3C4
mp-1210598,Mn2TeO6,AB2C6
mp-1210618,Mn3SiNi,ABC3
mp-1210700,Mn(SbSe2)2,AB2C4
mp-1210731,Mn(ReO5)2,AB2C10
mp-1210738,Mn3ZnO7,AB3C7
mp-1210854,Mn2PO4,AB2C4
mp-1210906,Na2MnSb2,AB2C2
mp-1211119,Mn3(SO6)2,A2B3C12
mp-1211172,Mn6Te5O16,A5B6C16
mp-1215230,ZrTiMn4,ABC4
mp-1215315,ZrMnNi,ABC
mp-1215733,Zr3Mn8Si,AB3C8
mp-1216027,Yb4MnS7,AB4C7
mp-1216113,Y4MnS7,AB4C7
mp-1217173,Ti4Mn2O,AB2C4
mp-1217196,Ti5MnS10,AB5C10
mp-1217200,Ti2Mn3V,AB2C3
mp-1217215,Ti4MnS8,AB4C8
mp-1217318,ThMn3Ni2,AB2C3
mp-1217708,Tb2MnS4,AB2C4
mp-1218206,SrMnO3,ABC3
mp-1218641,Sr7Mn4O15,A4B7C15
mp-1218659,Sr7Mn7O20,A7B7C20
mp-1218691,Sr4Mn5O15,A4B5C15
mp-1219298,ScMn2O4,AB2C4
mp-1219388,Sc4MnSi7,AB4C7
mp-1221342,MnNiP2,ABC2
mp-1221343,MnNi7O8,AB7C8
mp-1221348,MnNiSe2,ABC2
mp-1221364,MnNiTe2,ABC2
mp-1221412,Mn5Nb7N2,A2B5C7
mp-1221500,MnZnSe2,ABC2
mp-1221505,MnZnTe2,ABC2
mp-1221521,MnZnTe4,ABC4
mp-1221529,MnZnS4,ABC4
mp-1221530,MnZn4S5,AB4C5
mp-1221531,Mn2SbTe,ABC2
mp-1221536,Mn2SnPd3,AB2C3
mp-1221554,MnSi2Ni,ABC2
mp-1221575,MnZn4O5,AB4C5
mp-1221683,Mn6PtRh,ABC6
mp-1221715,MnNi3O4,AB3C4
mp-1221742,Mn3VP4,AB3C4
mp-1221757,Mn2SiMo,ABC2
mp-1221790,Mn2TeSe,ABC2
mp-1221802,Mn2P2O7,A2B2C7
mp-1221804,Mn3NiP2,AB2C3
mp-1221811,Mn3NiO4,AB3C4
mp-1221818,Mn2V2O7,A2B2C7
mp-1221821,Mn2NiSn,ABC2
mp-1221824,Mn4Si3Ni5,A3B4C5
mp-1221848,Mn8NO16,AB8C16
mp-1221937,Mn2NiO3,AB2C3
mp-1221977,Mn4Te3Se,AB3C4
mp-1222064,Mn4Nb2O9,A2B4C9
mp-1222087,Mn3Sn2Pd5,A2B3C5
mp-1222131,Mn2SnS4,AB2C4
mp-1222167,Mn3Ni4Sb,AB3C4
mp-1222176,Mn4NiSe5,AB4C5
mp-1222181,Mn12Pt4N,AB4C12
mp-1222207,Mn2SnS4,AB2C4
mp-1222619,Mn31Si11P,AB11C31
mp-1239063,MnSeO5,ABC5
mp-1245343,Mn3Ru8N9,A3B8C9
mp-1245344,YMnN2,ABC2
mp-1245351,Na7MnN4,AB4C7
mp-1245366,Na3MnN2,AB2C3
mp-1245396,Mn3SiN4,AB3C4
mp-1245415,Mn2SbN3,AB2C3
mp-1245422,Mn2RuN3,AB2C3
mp-1245431,MnNi5N4,AB4C5
mp-1245449,Mn2SbN,ABC2
mp-1245454,Mn2SbN3,AB2C3
mp-1245477,Mn2NiN2,AB2C2
mp-1245542,Mn3Pb8N9,A3B8C9
mp-1245544,NaMnN,ABC
mp-1245560,ZrMnN2,ABC2
mp-1245570,Mn4Se3N2,A2B3C4
mp-1245612,Mn7SiN6,AB6C7
mp-1245614,Sr7MnN6,AB6C7
mp-1245689,Mn7SnN6,AB6C7
mp-1245699,TiMnN2,ABC2
mp-1245706,MnNiN2,ABC2
mp-1245771,Mn5(SiN3)3,A3B5C9
mp-1245787,Mn(NiN)2,AB2C2
mp-1245849,Mn(NiN)2,AB2C2
mp-1245875,MnVN2,ABC2
mp-1245964,Sr3(MnN2)2,A2B3C4
mp-1246072,Y2Mn3N4,A2B3C4
mp-1246208,Sr(MnN)2,AB2C2
mp-1246260,Sr5MnN4,AB4C5
mp-1246273,MnZn5N4,AB4C5
mp-1246325,TaMn2N3,AB2C3
mp-1246408,Mn4RuN4,AB4C4
mp-1246503,Mn(PbN)3,AB3C3
mp-1246513,Mn3Zn8N9,A3B8C9
mp-1246594,Mn2Ni9N8,A2B8C9
mp-1246609,Mn2NiN2,AB2C2
mp-1246691,Zr(MnN)4,AB4C4
mp-1246771,Mn3Sn8N9,A3B8C9
mp-1246996,Sr3(MnN2)2,A2B3C4
mp-1247021,Mn(PbN)4,AB4C4
mp-1247040,Sr8Mn3N8,A3B8C8
mp-1247199,Sr3Mn3N5,A3B3C5
mp-1247334,MnPbN2,ABC2
mp-1247367,Sr10MnN8,AB8C10
mp-1247374,Sr(MnN)2,AB2C2
mp-1247394,Mn2RuN3,AB2C3
mp-1247490,Mn3(SiN3)2,A2B3C6
mp-1247496,Mn4Te3N2,A2B3C4
mp-1247538,ZrMnN2,ABC2
mp-1247541,MnRhN2,ABC2
mp-1247555,Sr9(MnN4)2,A2B8C9
mp-1249486,MnSiO4,ABC4
mp-1277420,MnSbO4,ABC4
mp-1286093,Ti2MnO4,AB2C4
mp-1289657,Mn3ReO6,AB3C6
mp-1292257,Mn7PbO12,AB7C12
mp-1297694,Mn5SnO8,AB5C8
mp-1305204,Mn2PO5,AB2C5
mp-1310374,MnSiO3,ABC3
mp-1320452,SrMn7O12,AB7C12
mp-13398,Yb(MnSi)2,AB2C2
mp-13473,Sm(MnSi)2,AB2C2
mp-14928,Sc2MnSe4,AB2C4
mp-1542774,Mn3Zn2O8,A2B3C8
mp-17553,Ti2Mn4Si5,A2B4C5
mp-17619,Sc2Mn2O7,A2B2C7
mp-17766,MnSiO3,ABC3
mp-17988,U2Mn12P7,A2B7C12
mp-17993,Ta2Mn4O9,A2B4C9
mp-18302,Mn2MoP12,AB2C12
mp-18721,Mn2P2O7,A2B2C7
mp-18795,Mn3TeO6,AB3C6
mp-18831,Y2Mn2O7,A2B2C7
mp-18869,Na4Mn2O5,A2B4C5
mp-18954,ScMnO3,ABC3
